handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2
product_62c4217a-bd95-4383-b85e-3465236d7172,Variant,,,,," cm No Frame;14:193#PC1899-4001174056214",,,22.0,true,,,2998,,,,60x90 cm No Frame,,,PC1899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_62c4217a-bd95-4383-b85e-3465236d7172,Variant,,,,," cm No Frame;14:366#PC1898-4001174056214",,,0.0,true,,,2998,,,,13x18 cm No Frame,,,PC1898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_62c4217a-bd95-4383-b85e-3465236d7172,Variant,,,,," cm No Frame;14:193#PC1899-4001174056214",,,2.0,true,,,2999,,,,20x25 cm No Frame,,,PC1899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_62c4217a-bd95-4383-b85e-3465236d7172,Variant,,,,," Frame;14:200003699#PC1901-4001174056214",,,0.0,true,,,2999,,,,13x18 cm No Frame,,,PC1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_62c4217a-bd95-4383-b85e-3465236d7172,Variant,,,,," No Frame;14:365458#PC1902-4001174056214",,,2.0,true,,,2997,,,,A5 15x21 cm No Frame,,,PC1902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_62c4217a-bd95-4383-b85e-3465236d7172,Variant,,,,," cm No Frame;14:193#PC1899-4001174056214",,,22.0,true,,,2999,,,,60x80 cm No Frame,,,PC1899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_62c4217a-bd95-4383-b85e-3465236d7172,Variant,,,,," Frame;14:200003699#PC1901-4001174056214",,,2.0,true,,,2994,,,,A4 21x30 cm No Frame,,,PC1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_62c4217a-bd95-4383-b85e-3465236d7172,Variant,,,,," cm No Frame;14:193#PC1899-4001174056214",,,12.0,true,,,2998,,,,40x50 cm No Frame,,,PC1899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_62c4217a-bd95-4383-b85e-3465236d7172,Variant,,,,," Frame;14:100013777#PC1905-4001174056214",,,22.0,true,,,2999,,,,60x80 cm No Frame,,,PC1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_62c4217a-bd95-4383-b85e-3465236d7172,Variant,,,,," Frame;14:100013777#PC1905-4001174056214",,,0.0,true,,,2998,,,,13x18 cm No Frame,,,PC1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_62c4217a-bd95-4383-b85e-3465236d7172,Variant,,,,," No Frame;14:365458#PC1902-4001174056214",,,2.0,true,,,2998,,,,20x25 cm No Frame,,,PC1902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_62c4217a-bd95-4383-b85e-3465236d7172,Variant,,,,," Frame;14:100018786#PC1900-4001174056214",,,18.0,true,,,2994,,,,50x70 cm No Frame,,,PC1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_62c4217a-bd95-4383-b85e-3465236d7172,Variant,,,,," Frame;14:200006155#PC1903-4001174056214",,,4.0,true,,,2994,,,,30x40 cm No Frame,,,PC1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_62c4217a-bd95-4383-b85e-3465236d7172,Variant,,,,," cm No Frame;14:366#PC1898-4001174056214",,,6.0,true,,,2998,,,,A3 30x42 cm No Frame,,,PC1898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_62c4217a-bd95-4383-b85e-3465236d7172,Variant,,,,," Frame;14:200006156#PC1904-4001174056214",,,2.0,true,,,2993,,,,A4 21x30 cm No Frame,,,PC1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_62c4217a-bd95-4383-b85e-3465236d7172,Variant,,,,,2 cm No Frame;14:29#PC1879-4001174056214,,,6.0,true,,,2998,,,,A3 30x42 cm No Frame,,,PC1879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_62c4217a-bd95-4383-b85e-3465236d7172,Variant,,,,," No Frame;14:365458#PC1902-4001174056214",,,22.0,true,,,2999,,,,60x90 cm No Frame,,,PC1902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_62c4217a-bd95-4383-b85e-3465236d7172,Variant,,,,," Frame;14:200000195#PC1906-4001174056214",,,2.0,true,,,2999,,,,20x25 cm No Frame,,,PC1906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_62c4217a-bd95-4383-b85e-3465236d7172,Variant,,,,," Frame;14:200000195#PC1906-4001174056214",,,18.0,true,,,2998,,,,50x70 cm No Frame,,,PC1906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_62c4217a-bd95-4383-b85e-3465236d7172,Variant,,,,," cm No Frame;14:193#PC1899-4001174056214",,,14.0,true,,,2999,,,,A2 42x60 cm No Frame,,,PC1899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_62c4217a-bd95-4383-b85e-3465236d7172,Variant,,,,," Frame;14:200000195#PC1906-4001174056214",,,4.0,true,,,2994,,,,30x40 cm No Frame,,,PC1906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_62c4217a-bd95-4383-b85e-3465236d7172,Variant,,,,,0 cm No Frame;14:29#PC1879-4001174056214,,,4.0,true,,,2991,,,,30x40 cm No Frame,,,PC1879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Product,Minimalist Style Love Canvas,<p>Type: Canvas Print<br>Support Base: Canvas<br>Medium: Waterproof Ink<br>Subjects: Letter<br>Frame mode: Unframed<br>Style: Modern<br>Model Number: AN5963<br>Original: No<br>Technique: Spray Painting<br>Frame: No<br>Material: Canvas<br>Calligraphy and Painting Type: Canvas Painting<br>Canvas Prints: Prints and Posters<br>Package: Rolled with Tube<br>Custom Made: Yes</p>,ec1c18_bf748bd758c34b65b2daf540eca5d14d~mv2.jpg;ec1c18_b93a7fd729f54caea3f3e6524b8ce5bd~mv2.jpg;ec1c18_29329bc15cae4bf89f76aabc0551ceed~mv2.jpg;ec1c18_bd61f1f6efad401d840969516b1fada0~mv2.jpg;ec1c18_50bee207f82e40038579746afedd5fcc~mv2.jpg;ec1c18_3917838cbbf04725b63356ead5290622~mv2.jpg;ec1c18_1851195f997947c7bfd021cb4d42e840~mv2.jpg;ec1c18_d807d117238e43ed848b6cd644b26161~mv2.jpg;ec1c18_04aac425570943bd8b6e6f80fb1928ec~mv2.jpg;ec1c18_92b990c77e6b465580c59ad550b5fc2b~mv2.jpg;ec1c18_50686bb0a10a4fbdb23aa7b0e7d31e90~mv2.jpg,Fab Art,4000866844330,,8.0,,true,PERCENT,0.0,0,0.0,Select Size (Inch),DROP_DOWN,21x30cm No frame;15x20cm No frame;50x70cm No frame;60x80cm No frame;30x40cm No frame;20x25cm No frame;40x60cm No frame;13x18cm No frame;40x50cm No frame;60x90cm No frame,Select Color,DROP_DOWN,B;A;6 pieces set;E;D;F;C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,6#30x40cm No frame;14:10#C-4000866844330,,,6.0,true,,,7969,,,,30x40cm No frame,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,cm No frame;14:200006151#F-4000866844330,,,22.0,true,,,8000,,,,60x80cm No frame,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,0#13x18cm No frame;14:10#C-4000866844330,,,0.0,true,,,7983,,,,13x18cm No frame,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,," frame;14:193#6 pieces set-4000866844330",,,90.0,true,,,7999,,,,40x60cm No frame,,,6 pieces set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,6#30x40cm No frame;14:29#A-4000866844330,,,6.0,true,,,7936,,,,30x40cm No frame,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,"#50x70cm No frame;14:496#E-4000866844330",,,18.0,true,,,7997,,,,50x70cm No frame,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,," frame;14:193#6 pieces set-4000866844330",,,124.0,true,,,8000,,,,60x80cm No frame,,,6 pieces set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,9#60x90cm No frame;14:10#C-4000866844330,,,24.0,true,,,8000,,,,60x90cm No frame,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,cm No frame;14:200006151#F-4000866844330,,,12.0,true,,,7995,,,,40x50cm No frame,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,cm No frame;14:200002984#D-4000866844330,,,0.0,true,,,7981,,,,13x18cm No frame,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,6#40x50cm No frame;14:29#A-4000866844330,,,12.0,true,,,7983,,,,40x50cm No frame,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,cm No frame;14:200006151#F-4000866844330,,,4.0,true,,,7990,,,,21x30cm No frame,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,"#15x20cm No frame;14:496#E-4000866844330",,,2.0,true,,,7980,,,,15x20cm No frame,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,cm No frame;14:200002984#D-4000866844330,,,4.0,true,,,7972,,,,20x25cm No frame,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,," frame;14:193#6 pieces set-4000866844330",,,50.0,true,,,7999,,,,30x40cm No frame,,,6 pieces set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,"#13x18cm No frame;14:366#B-4000866844330",,,0.0,true,,,7981,,,,13x18cm No frame,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,," frame;14:193#6 pieces set-4000866844330",,,104.0,true,,,8000,,,,50x70cm No frame,,,6 pieces set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,4#21x30cm No frame;14:29#A-4000866844330,,,4.0,true,,,7969,,,,21x30cm No frame,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,0#60x80cm No frame;14:10#C-4000866844330,,,22.0,true,,,8000,,,,60x80cm No frame,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,"#20x25cm No frame;14:366#B-4000866844330",,,4.0,true,,,7979,,,,20x25cm No frame,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,9#60x90cm No frame;14:29#A-4000866844330,,,24.0,true,,,7997,,,,60x90cm No frame,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,5#20x25cm No frame;14:10#C-4000866844330,,,4.0,true,,,7978,,,,20x25cm No frame,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,"#60x80cm No frame;14:496#E-4000866844330",,,22.0,true,,,8000,,,,60x80cm No frame,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,"#40x60cm No frame;14:366#B-4000866844330",,,14.0,true,,,7999,,,,40x60cm No frame,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,"#40x60cm No frame;14:496#E-4000866844330",,,14.0,true,,,8000,,,,40x60cm No frame,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,cm No frame;14:200002984#D-4000866844330,,,12.0,true,,,7989,,,,40x50cm No frame,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,"#40x50cm No frame;14:496#E-4000866844330",,,12.0,true,,,7994,,,,40x50cm No frame,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,cm No frame;14:200002984#D-4000866844330,,,2.0,true,,,7970,,,,15x20cm No frame,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,"#40x50cm No frame;14:366#B-4000866844330",,,12.0,true,,,7993,,,,40x50cm No frame,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,"#13x18cm No frame;14:496#E-4000866844330",,,0.0,true,,,7984,,,,13x18cm No frame,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,," frame;14:193#6 pieces set-4000866844330",,,36.0,true,,,7999,,,,21x30cm No frame,,,6 pieces set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,cm No frame;14:200002984#D-4000866844330,,,18.0,true,,,7998,,,,50x70cm No frame,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,7#40x60cm No frame;14:10#C-4000866844330,,,14.0,true,,,7999,,,,40x60cm No frame,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,"#20x25cm No frame;14:496#E-4000866844330",,,4.0,true,,,7982,,,,20x25cm No frame,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,cm No frame;14:200006151#F-4000866844330,,,6.0,true,,,7973,,,,30x40cm No frame,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,"#60x90cm No frame;14:366#B-4000866844330",,,24.0,true,,,7999,,,,60x90cm No frame,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,cm No frame;14:200006151#F-4000866844330,,,14.0,true,,,7994,,,,40x60cm No frame,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,5#15x20cm No frame;14:29#A-4000866844330,,,2.0,true,,,7960,,,,15x20cm No frame,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,cm No frame;14:200002984#D-4000866844330,,,24.0,true,,,7999,,,,60x90cm No frame,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,5#20x25cm No frame;14:29#A-4000866844330,,,4.0,true,,,7945,,,,20x25cm No frame,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,cm No frame;14:200006151#F-4000866844330,,,2.0,true,,,7987,,,,15x20cm No frame,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,"#50x70cm No frame;14:366#B-4000866844330",,,18.0,true,,,7993,,,,50x70cm No frame,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,"#21x30cm No frame;14:496#E-4000866844330",,,4.0,true,,,7990,,,,21x30cm No frame,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,"#60x90cm No frame;14:496#E-4000866844330",,,24.0,true,,,7999,,,,60x90cm No frame,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,," frame;14:193#6 pieces set-4000866844330",,,80.0,true,,,8000,,,,40x50cm No frame,,,6 pieces set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,," frame;14:193#6 pieces set-4000866844330",,,10.0,true,,,7998,,,,13x18cm No frame,,,6 pieces set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,cm No frame;14:200006151#F-4000866844330,,,18.0,true,,,7996,,,,50x70cm No frame,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,"#15x20cm No frame;14:366#B-4000866844330",,,2.0,true,,,7982,,,,15x20cm No frame,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,6#40x50cm No frame;14:10#C-4000866844330,,,12.0,true,,,7991,,,,40x50cm No frame,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,4#21x30cm No frame;14:10#C-4000866844330,,,4.0,true,,,7989,,,,21x30cm No frame,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,cm No frame;14:200006151#F-4000866844330,,,0.0,true,,,7988,,,,13x18cm No frame,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,," frame;14:193#6 pieces set-4000866844330",,,30.0,true,,,7996,,,,20x25cm No frame,,,6 pieces set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,cm No frame;14:200002984#D-4000866844330,,,6.0,true,,,7955,,,,30x40cm No frame,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,cm No frame;14:200006151#F-4000866844330,,,24.0,true,,,7997,,,,60x90cm No frame,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,0#60x80cm No frame;14:29#A-4000866844330,,,22.0,true,,,7996,,,,60x80cm No frame,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,7#40x60cm No frame;14:29#A-4000866844330,,,14.0,true,,,7990,,,,40x60cm No frame,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,," frame;14:193#6 pieces set-4000866844330",,,22.0,true,,,7998,,,,15x20cm No frame,,,6 pieces set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,"#30x40cm No frame;14:366#B-4000866844330",,,6.0,true,,,7960,,,,30x40cm No frame,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,cm No frame;14:200002984#D-4000866844330,,,4.0,true,,,7973,,,,21x30cm No frame,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,7#50x70cm No frame;14:29#A-4000866844330,,,18.0,true,,,7992,,,,50x70cm No frame,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,," frame;14:193#6 pieces set-4000866844330",,,216.0,true,,,8000,,,,60x90cm No frame,,,6 pieces set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,7#50x70cm No frame;14:10#C-4000866844330,,,18.0,true,,,7995,,,,50x70cm No frame,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,5#15x20cm No frame;14:10#C-4000866844330,,,2.0,true,,,7987,,,,15x20cm No frame,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,"#60x80cm No frame;14:366#B-4000866844330",,,22.0,true,,,7999,,,,60x80cm No frame,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,cm No frame;14:200002984#D-4000866844330,,,14.0,true,,,7999,,,,40x60cm No frame,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,"#30x40cm No frame;14:496#E-4000866844330",,,6.0,true,,,7980,,,,30x40cm No frame,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,cm No frame;14:200006151#F-4000866844330,,,4.0,true,,,7984,,,,20x25cm No frame,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,"#21x30cm No frame;14:366#B-4000866844330",,,4.0,true,,,7983,,,,21x30cm No frame,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,cm No frame;14:200002984#D-4000866844330,,,22.0,true,,,7999,,,,60x80cm No frame,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96e8fb0f-c59b-4566-9565-4ba5bb2a1b85,Variant,,,,,0#13x18cm No frame;14:29#A-4000866844330,,,0.0,true,,,7961,,,,13x18cm No frame,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
